Bridge ID,Road Type,Year Built,Number of Lanes,Avg Daily Traffic,Operational Status,Structure Material,Deck Material,Bridge Design,Number of Spans,Bridge Length,Road Width,Deck Width,Assessment,Structural improvement Needed,Lifetime
OKW386Q27705512M02828,2,1952,2,6297,1,1,N,76,2,18.3,12.1,13.3,3,0,56
OKW386Q27706318G07329,1,1952,4,46261,1,2,1,75,1,10.7,24.4,26.1,3,1,65
OKW386Q27706542W07926,2,1952,2,3231,1,1,N,76,1,9.8,9.8,10.4,3,1,56
OKW386Q27706545H05721,2,1952,2,27418,1,1,1,76,4,89.9,7.3,7.9,3,0,56
OKW386Q27706564V08921,2,1952,2,826,1,1,N,74,1,8.2,9.7,10.1,3,0,56
OKW386Q27706993J07024,2,1952,2,83,1,1,3,74,1,8.2,7.8,8.3,5,3,56
OKW386Q27707664N03829,1,1952,4,98661,1,2,1,75,5,155.4,21.9,23.8,2,1,65
OKW386Q27707683G09925,2,1952,2,6837,1,2,1,75,3,48.8,8.5,10.1,3,1,56
OKW386Q27707733W08923,2,1952,2,3680,1,2,1,75,3,57,7.9,9,2,3,62
OKW386Q27707823L02828,2,1952,2,2215,1,1,N,78,1,9.4,12.3,12.9,2,3,56
OKW386Q27708464Q02628,2,1952,2,90,1,2,1,75,3,39.9,7.4,8.5,2,1,56
OKW386Q27708678V05021,2,1952,2,49,1,1,1,82,1,17.7,12.9,13.7,3,1,56
OKW386Q27708818Z09226,4,1952,1,75,1,2,2,75,1,14.9,4.1,4.6,3,3,56
OKW386Q27709223U04626,3,1952,4,22600,1,1,N,79,1,18.9,0,0,3,1,65
OKW386Q27709367M00325,2,1952,2,405,1,2,2,75,1,18.3,6.8,7,3,1,56
OKW397Q28300169B00122,2,1915,2,6176,1,1,N,85,1,6.4,10.4,10.4,3,3,96
OKW397Q28300169B00122,2,1915,2,5901,1,1,N,85,1,6.4,10.4,10.4,3,3,99
OKW397Q28300180G04021,2,1915,1,273,1,3,N,79,1,6.4,4.5,5.6,3,0,96
OKW397Q28300273S04825,2,1915,1,455,1,1,1,75,1,7.6,5,5.5,3,3,96
OKW397Q28300273S04825,2,1915,1,290,1,1,1,75,1,7.6,5,5.5,4,3,99
OKW397Q28300545R04122,4,1915,1,4,1,1,1,99,1,11.6,4.5,5.4,3,0,96
OKW397Q28300878V05820,4,1915,1,120,3,2,2,75,1,18.3,3.5,3.7,3,3,96
OKW397Q28300878V05820,4,1915,1,120,3,2,2,75,1,18.3,3.5,3.7,3,3,99
OKW397Q28301101Y07821,2,1915,2,1748,1,1,1,75,1,10.1,8.4,9,4,3,93
OKW397Q28301688I01623,4,1915,1,30,4,2,1,75,1,7.3,4.3,4.5,7,1,93
OKW397Q28301936J00623,2,1915,2,260,1,1,N,78,1,7.6,7,7.5,2,0,93
OKW397Q28302034U06023,4,1915,1,100,3,1,1,75,2,14.9,4.8,5.2,5,0,96
OKW397Q28302059G09326,5,1915,1,10,1,1,N,79,1,12.2,1.8,17.7,5,0,93
OKW397Q28303687I02826,4,1915,1,35,1,1,1,99,1,11.9,4.6,5.3,3,3,93
OKW397Q28304131O00420,4,1915,2,25,1,1,N,86,1,15.2,4.9,6.2,3,0,93
OKW397Q28305837Y08029,4,1915,2,100,3,1,N,85,1,10.4,4.9,5.9,4,3,93
OKW397Q28305853Q09022,2,1915,2,5457,1,1,1,75,1,7.3,11,11.6,3,1,96
OKW397Q28305853Q09022,2,1915,2,4128,1,1,1,75,1,7.3,11,11.6,4,1,102
OKW397Q28306351O09329,4,1915,2,67,3,1,1,99,1,18.6,5,5,6,3,93
OKW397Q28306611W04829,4,1915,2,198,3,2,1,88,1,16.5,5.4,6.1,4,3,93
OKW397Q28307053P02828,2,1915,1,648,3,2,3,75,1,13.4,5.2,5.8,4,3,96
OKW397Q28307225Q04823,4,1915,1,100,3,1,1,75,2,14.9,4.8,5.2,5,0,93
OKW397Q28307801V03521,4,1915,2,300,1,2,1,75,1,14.3,4.1,5.1,3,0,93
OKW397Q28308295P07328,4,1915,1,250,3,1,1,75,1,6.7,4.5,5.5,6,3,93
OKW397Q28309784Y05620,4,1915,2,50,1,1,1,75,1,13.4,4.9,6.1,3,0,93
OKW418A05000243K01424,2,1921,2,1581,1,1,1,75,1,10.1,7.1,7.9,4,3,87
OKW418A05000487M05329,4,1921,2,200,1,1,1,76,1,11,7.2,8,3,1,90
OKW418A05001274W07024,2,1921,2,9015,1,1,1,86,2,41.8,6.8,10,5,3,87
OKW418A05001285Q07024,4,1921,4,8800,1,1,1,75,1,13.1,17.1,25.6,4,0,87
OKW418A05001758X01922,4,1921,2,2713,1,1,N,86,2,38.1,6.1,9.1,4,3,90
OKW418A05001758X01922,4,1921,2,2875,1,1,N,86,2,38.1,6.1,9.1,4,3,93
OKW418A05002062K04926,4,1921,1,100,3,2,1,88,1,19.5,3.7,4.2,6,3,90
OKW418A05002186Q07524,3,1921,2,2932,1,1,N,86,1,33.5,7.3,11.1,3,1,90
OKW418A05003477D07923,4,1921,2,120,1,2,2,75,1,6.7,5.3,5.6,3,1,87
OKW418A05003492R03022,2,1921,2,8537,1,1,1,75,1,6.7,5.4,6.3,4,1,87
OKW418A05004028Z08823,4,1921,2,440,1,1,1,76,1,11,7.1,7.9,3,0,90
OKW418A05004395B06729,2,1921,2,3949,1,1,1,75,2,18.9,7.4,8.1,4,3,87
OKW418A05004559E03021,2,1921,2,4438,1,2,1,93,1,43,8.1,10.5,4,1,90
OKW418A05004721R03928,2,1921,2,10179,1,1,N,76,1,9.4,11.4,12.3,5,1,87
OKW418A05005706Y08723,4,1921,2,2120,1,1,N,86,2,38.1,6.1,9.1,6,3,87
OKW418A05005742E05427,2,1921,2,7046,1,1,1,76,1,8.8,6.9,8.2,4,3,87
OKW418A05007623F09422,2,1921,1,59,1,1,N,86,1,13.7,4.7,5.3,3,0,90
OKW418A05007623F09422,2,1921,1,59,1,1,N,86,1,13.7,4.7,5.3,4,3,93
OKW418A05007963D08929,4,1921,2,400,1,1,1,76,1,7.3,7.6,8.5,3,1,90
OKW418A05008687T04022,2,1921,2,13761,1,1,1,76,1,11,8.5,12.8,4,3,90
OKW418A05009763Y02626,4,1921,2,310,1,1,N,86,1,21.3,7,7.9,3,0,87
OKW420A91400019B03029,1,1998,2,19154,1,2,1,75,4,116.1,10.4,11.5,2,0,10
OKW420A91400019B03029,1,1998,2,11046,1,2,1,75,4,116.1,10.4,11.5,2,0,12
OKW420A91400154A03227,4,1998,2,50,1,2,3,88,1,15.2,5.5,5.8,3,0,10
OKW420A91400657H05624,2,1998,2,646,1,1,1,94,1,20.7,9.1,10.2,2,0,10
OKW420A91402878P01027,2,1998,2,5954,1,1,2,94,1,17.1,12.2,13.3,2,1,10
OKW420A91402930U04322,2,1998,3,3512,1,1,1,94,3,73.8,12.1,16.9,3,0,10
OKW420A91403294M07129,1,1998,2,13082,1,1,1,94,1,33.2,12.3,13.3,2,0,10
OKW420A91403294M07129,1,1998,2,6180,1,1,1,94,1,33.2,12.3,13.3,2,0,12
OKW420A91405251X02223,2,1998,2,780,1,1,1,74,1,15.8,7.6,8.6,2,0,10
OKW420A91405884Z08125,2,1998,3,16376,1,1,1,74,1,18.9,11.1,14.8,2,1,10
OKW420A91405946T08326,2,1998,2,9223,1,1,1,94,1,11.6,9.8,10.8,2,1,10
OKW420A91406694Q00422,2,1998,2,429,1,1,N,74,1,27.4,8.8,9.9,2,1,10
OKW420A91406932L09527,2,1998,2,343,1,1,N,79,1,6.4,8.9,10.1,2,0,10
OKW420A91407886I04422,2,1998,2,1632,1,1,1,74,1,15.8,10,11.1,2,3,10
OKW420A91408033Y02328,5,1998,2,45,1,2,3,75,1,8.8,5.5,7.1,5,0,10
OKW420A91408799T00421,2,1998,3,8773,1,1,N,79,1,16.2,13.7,35.7,2,0,10
OKW420A91409174I09922,4,1998,2,4500,1,1,1,74,1,12.8,9.1,11.5,2,0,10
OKW420A91409320S08121,2,1998,2,1632,1,1,1,94,1,13.1,10,10.9,2,0,10
OKW420A91409629L07920,2,1998,2,4245,1,2,2,75,1,210.3,12.2,15.1,3,1,10
OKW420P06200844C06724,2,1957,2,13327,1,1,3,74,1,16.5,15.2,24.7,5,1,59
OKW420P06200925Q04420,2,1957,2,5649,1,2,1,75,1,16.5,9.3,10.1,3,0,51
OKW420P06201238D01722,4,1957,2,300,1,1,3,74,1,10.4,6.9,8.2,5,0,59
OKW420P06201800Q09924,4,1957,2,8800,1,1,3,74,2,29.3,7.9,19.5,5,1,51
OKW420P06201849I09229,2,1957,2,307,1,1,1,85,1,6.4,8.4,9.6,5,0,51
OKW420P06201967K02927,1,1957,2,6576,1,2,1,75,3,41.8,9.8,11.5,2,3,51
OKW420P06201967K02927,1,1957,2,6576,1,2,1,75,3,41.8,9.8,11.5,2,0,53
OKW420P06202267V06621,2,1957,2,6010,1,1,1,76,1,8.8,11.6,12.7,2,3,58
OKW420P06202361K09924,1,1957,4,42446,1,2,1,75,3,48.5,20.7,21.8,3,1,51
OKW420P06202361K09924,1,1957,4,16361,1,2,1,75,3,48.5,20.7,21.8,3,1,53
OKW420P06202598S07227,2,1957,2,21890,1,1,1,76,1,6.7,12.2,13.1,3,0,51
OKW420P06202782A02324,1,1957,8,60933,1,2,2,75,3,59.1,37.6,39.3,2,0,51
OKW420P06202782A02324,1,1957,8,60933,1,2,2,75,3,59.1,37.6,39.3,2,0,53
OKW420P06202875K07326,4,1957,2,11000,1,1,3,74,3,41.1,15.3,20,4,1,51
OKW420P06202892W08120,2,1957,2,1576,1,2,1,75,1,38.4,11.7,12.6,3,1,51
OKW420P06203303T04127,4,1957,2,75,1,1,3,74,1,10.7,6.9,7.4,3,1,51
OKW420P06203594U07229,2,1957,2,18527,1,2,1,75,4,117.7,7.3,10.4,3,0,56
OKW420P06204096K05829,2,1957,2,2211,1,2,1,75,3,61.3,8.5,9.8,3,0,56
OKW420P06204323P07026,2,1957,4,21237,1,1,1,76,1,7,25.6,26.7,4,3,51
OKW420P06204935Q06124,2,1957,4,15595,1,2,1,75,3,41.5,25.6,26.7,2,1,51
OKW420P06205312G02924,2,1957,3,8375,1,1,3,74,2,17.7,15.8,16.5,4,1,51
OKW420P06205363I09827,4,1957,2,1005,1,1,3,74,1,16.2,12.2,18.3,2,0,51
OKW420P06205397D08325,3,1957,2,750,3,1,3,74,1,25.3,6.1,6.4,6,3,51
OKW420P06205445S08626,2,1957,2,215,1,1,3,74,1,14.9,8.6,9.3,3,0,51
OKW420P06205656S05220,1,1957,8,60933,1,2,2,75,3,59.1,37.6,39.3,2,0,56
OKW420P06206511W06821,2,1957,2,2873,1,2,2,75,2,22.3,8.5,8.8,3,1,51
OKW420P06206588A01126,2,1957,2,5062,1,2,1,75,3,62.5,12.2,13.4,2,0,51
OKW420P06206602S04422,2,1957,2,104,1,2,2,75,1,20.4,7.6,8.2,4,3,51
OKW420P06206719K00322,2,1957,2,18857,1,2,1,75,4,117.7,7.3,10.4,3,0,51
OKW420P06207987P01024,2,1957,2,3497,1,1,3,74,2,20.1,9.6,10.2,3,1,51
OKW420P06208005A03828,2,1957,2,560,1,1,3,74,1,8.2,6.8,7.4,5,1,59
OKW420P06208613M01226,2,1957,2,1110,1,2,1,75,1,12.8,9.1,10.8,3,1,51
OKW420P06208930Q04222,4,1957,2,80,1,1,3,74,1,7,6.8,7.4,4,0,51
OKW420P06209337B00721,2,1957,2,2000,1,2,1,75,3,39.6,9.4,11.2,3,1,51
OKW424I37300473S07020,2,1928,2,10486,1,1,1,94,4,78.3,11,12,2,0,80
OKW424I37300844J01922,2,1928,4,18986,1,2,1,88,8,246.3,14.6,17.7,3,1,80
OKW424I37300938G03125,2,1928,2,3862,1,1,1,76,1,7,7.2,7.8,3,1,80
OKW424I37301175A04928,2,1928,2,5590,3,1,1,76,1,11.6,12.2,12.8,4,3,86
OKW424I37301813L05121,2,1928,2,18227,1,2,1,88,1,19.5,10.5,14,3,0,80
OKW424I37302613N00224,2,1928,2,4513,1,1,1,76,1,8.5,7.3,8.1,3,1,80
OKW424I37302816M05726,4,1928,4,17300,3,1,N,88,1,21.9,18.3,19.7,4,1,80
OKW424I37303460Q04023,2,1928,2,709,1,1,1,76,2,23.8,5.4,6.2,3,1,80
OKW424I37304136F01020,4,1928,1,518,3,2,2,88,2,31.7,5.1,6.1,3,3,86
OKW424I37304507U01225,4,1928,2,140,3,1,1,75,1,7.9,5.2,5.9,4,1,80
OKW424I37304628L06625,2,1928,3,20018,1,1,N,86,1,12.2,11.7,14.6,4,1,89
OKW424I37304831A02723,4,1928,1,25,3,1,1,76,1,8.5,4.7,5.5,4,3,86
OKW424I37304944I02324,4,1928,2,100,1,1,1,76,1,13.7,5.5,6.4,3,0,80
OKW424I37305257C03720,2,1928,2,19387,1,1,3,74,2,48.5,12.4,13.2,5,1,88
OKW424I37305397T09621,4,1928,1,79,3,2,1,75,1,14.6,3.9,4.5,3,3,80
OKW424I37305639E05528,2,1928,2,4625,1,1,1,76,1,13.7,9.1,12.2,4,3,80
OKW424I37305654H06727,2,1928,2,1341,1,1,1,76,1,8.5,8.1,10.4,3,3,80
OKW424I37305885M07028,2,1928,2,3034,1,1,1,76,2,18.3,11.1,11.9,4,3,80
OKW424I37305923N07322,2,1928,2,2024,1,1,1,76,1,9.8,8.6,11.1,4,1,80
OKW424I37306600E08424,2,1928,2,386,1,1,1,76,3,30.2,7,7.8,3,3,80
OKW424I37307159M07522,2,1928,2,274,1,1,1,76,3,30.2,7,7.9,4,3,80
OKW424I37308136O06321,4,1928,2,3850,1,1,1,86,1,120.1,9.1,13.4,2,0,80
OKW424I37309263Z01521,2,1928,2,1628,1,2,1,75,1,35.4,8.5,11.2,2,0,85
OKW424I37309867S08628,2,1928,2,14630,1,1,1,76,1,7,15.5,19.1,3,3,80
OKW424I37309881Y05821,4,1928,2,1733,1,1,1,76,1,10.4,7.2,8,3,0,80
OKW427W98400440B09629,2,1924,2,7783,1,1,1,76,2,21.6,11.7,12.7,4,1,87
OKW427W98400447C04522,2,1924,2,329,1,1,1,76,3,32.3,6.2,6.8,4,1,84
OKW427W98400505U04920,2,1924,2,1353,1,1,1,76,2,25.9,7.3,7.8,4,3,87
OKW427W98400505U04920,2,1924,2,1331,1,1,1,76,2,25.9,7.3,7.8,4,3,90
OKW427W98401356Y08225,4,1924,2,200,3,1,1,76,1,14,6.5,7.1,5,1,84
OKW427W98401436B06523,2,1924,2,2050,1,1,1,76,1,8.8,7,7.9,4,3,87
OKW427W98401477J07728,4,1924,2,1000,1,1,1,75,1,16.8,7.4,7.9,5,1,84
OKW427W98401587F06722,2,1924,2,320,1,1,N,86,1,15.2,6.1,7,4,0,87
OKW427W98401587F06722,2,1924,2,281,1,1,N,86,1,15.2,6.1,7,4,3,90
OKW427W98401689Z07525,2,1924,2,5403,1,1,1,85,2,10.7,12.3,12.9,4,1,84
OKW427W98401733C06121,4,1924,2,125,1,1,1,75,2,27.4,5.7,6.1,3,1,84
OKW427W98402133C07220,2,1924,2,8679,2,1,1,76,1,14.6,10.4,13.4,6,3,87
OKW427W98402133C07220,2,1924,2,7984,2,1,1,76,1,14.6,10.4,13.4,6,3,90
OKW427W98402133C07220,2,1924,2,7537,2,1,1,76,1,14.6,10.4,13.4,5,3,92
OKW427W98402354T09427,2,1924,2,655,1,1,1,75,1,10.4,5.3,6.3,3,0,84
OKW427W98403652X05525,2,1924,2,1991,1,1,1,76,1,7.3,7,8,3,0,87
OKW427W98403713M04920,4,1924,2,530,3,2,1,88,1,16.2,6.5,10.7,5,3,87
OKW427W98403713M04920,4,1924,2,530,3,2,1,88,1,16.2,6.5,10.7,6,3,90
OKW427W98405162D03322,2,1924,4,18984,1,1,N,86,10,489.8,12.2,18.9,3,1,87
OKW427W98405214W06724,2,1924,2,8659,1,1,N,86,1,13.4,9.7,10.4,4,1,84
OKW427W98405350A06025,2,1924,2,21768,1,1,N,86,2,26.5,12.3,18.3,4,0,84
OKW427W98405682D08421,4,1924,2,15000,1,2,1,89,1,32.3,9.1,15.2,4,1,87
OKW427W98405682D08421,4,1924,2,15000,1,2,1,89,1,32.3,9.1,15.2,4,1,93
OKW427W98406513J07727,2,1924,2,19160,1,1,1,76,1,11.3,7.3,8,3,3,87
OKW427W98406513J07727,2,1924,2,15271,1,1,1,76,1,11.3,7.3,8,4,3,90
OKW427W98407150C09028,2,1924,2,2890,1,1,N,79,1,6.4,9.5,10.7,3,0,84
OKW427W98407637O03325,2,1924,2,534,3,2,3,75,1,6.7,6.5,7.3,4,3,84
OKW427W98408388B08822,2,1924,2,7181,1,1,1,76,1,7.6,11.2,12.6,4,1,84
OKW427W98408594L03425,2,1924,2,550,1,1,1,76,3,30.5,6.7,7.3,4,3,84
OKW427W98408990C04327,2,1924,2,2716,1,1,1,76,1,10.1,9.8,11,4,3,84
OKW427W98409585P04625,2,1924,2,3520,1,1,1,76,1,8.2,12.1,13.4,3,1,84
OKW428X57200052G04724,1,1971,2,23287,1,2,1,75,4,136.6,12.2,13.4,3,1,46
OKW428X57200619E05824,2,1971,4,5483,1,1,N,79,2,13.4,46,0,5,0,45
OKW428X57202305O07724,2,1971,2,4495,1,1,1,74,1,10.7,12.8,14,2,0,37
OKW428X57203115O09427,1,1971,2,26598,1,1,1,75,3,66.8,12.2,13.4,3,1,37
OKW428X57203115O09427,1,1971,2,21266,1,1,1,75,3,66.8,12.2,13.4,3,1,39
OKW428X57203287N07023,2,1971,1,3259,1,2,1,75,7,169.5,6.2,7.5,3,1,46
OKW428X57203614X09921,1,1971,2,11036,1,2,1,75,1,37.8,12,13.2,3,1,46
OKW428X57203977D05824,4,1971,2,500,1,1,1,74,2,26.2,8.4,11,4,1,37
OKW428X57204559X08720,2,1971,2,14642,1,1,1,75,3,62.5,15.8,17.1,3,1,37
OKW428X57204564B03621,2,1971,2,28334,1,1,1,94,1,21.6,12.2,13.4,2,1,37
OKW428X57204622U07824,2,1971,1,116,1,2,1,75,3,190.5,8.2,9.4,3,1,37
OKW428X57204676H02529,2,1971,2,8995,1,1,1,75,4,111.6,13.4,14.6,5,1,37
OKW428X57205067B02925,2,1971,1,47,1,1,1,74,1,165.2,6.4,7.4,3,1,37
OKW428X57205324D02120,2,1971,2,11017,1,1,1,75,3,50.9,12.7,13.2,3,0,42
OKW428X57205344L04124,2,1971,2,1577,1,1,1,94,4,78.9,13.4,14.6,3,3,37
OKW428X57205982Z06221,2,1971,6,55766,1,1,1,94,3,46.6,34.9,36.1,3,1,37
OKW428X57206234X07728,2,1971,2,14,1,1,1,75,4,70.1,11,12.2,3,0,37
OKW428X57206370Y01422,2,1971,2,7215,1,1,1,94,3,57.6,16,17.2,3,0,37
OKW428X57206542W03220,2,1971,2,862,1,1,1,74,1,27.4,13.4,14.6,3,1,37
OKW428X57207772D04227,2,1971,2,176,1,1,1,75,4,94.2,12.9,14,3,0,46
OKW428X57207909G04929,2,1971,2,7620,1,1,1,94,1,11,13.4,14.6,3,0,37
OKW428X57207930N08820,2,1971,2,172,1,2,2,75,1,13.1,8.5,8.7,3,1,37
OKW428X57208154D09028,1,1971,2,26598,1,1,1,75,3,58.8,12.2,13.3,3,0,37
OKW428X57208154D09028,1,1971,2,21266,1,1,1,75,3,58.8,12.2,13.3,3,0,39
OKW428X57208624O09028,2,1971,2,3881,1,1,1,75,3,46,13.4,14.6,2,0,37
OKW428X57208721F08423,2,1971,2,551,1,1,N,78,1,7.9,7.8,8.2,2,0,37
OKW428X57208955C05222,4,1971,2,100,1,1,1,74,1,16.5,8.5,9.7,2,0,37
OKW428X57209029R00023,1,1971,2,23420,1,1,1,75,3,50,11.7,13,4,1,37
OKW428X57209029R00023,1,1971,2,23021,1,1,1,75,3,50,11.7,13,2,0,39
OKW428X57209194U07429,2,1971,2,7389,1,1,1,94,3,54.9,15.8,17.2,3,0,37
OKW428X57209240T09127,1,1971,2,21266,1,1,N,79,1,9.8,0,0,3,0,39
OKW428X57209279Y08525,2,1971,2,116,1,1,1,85,28,130.8,7.6,13.5,3,0,37
OKW428X57209476X01327,2,1971,2,13011,1,1,1,94,4,77.1,15.8,23.2,3,1,37
OKW428X57209602A03425,4,1971,2,300,1,1,3,74,1,16.2,7.9,8.8,5,0,37
OKW428X57209656L04229,5,1971,1,0,1,2,1,75,4,162.2,3,3.7,3,1,37
OKW430F57401250U02227,2,1917,2,847,1,1,1,76,1,10.1,6.9,7.8,3,1,91
OKW430F57402162K03320,4,1917,2,155,3,1,1,76,3,37.2,5.2,6.2,4,3,91
OKW430F57405568I09720,2,1917,2,5034,1,1,1,99,2,17.1,6.2,7.1,4,1,94
OKW430F57405592I00325,2,1917,2,1172,4,3,N,86,1,9.8,6.5,7.4,3,1,91
OKW430F57406611D09624,4,1917,2,18622,1,1,1,94,1,16.2,9.1,12.8,2,0,91
OKW430F57406643L04029,4,1917,2,300,1,1,1,99,1,14,4.9,6.1,3,1,91
OKW430F57407744U01429,4,1917,1,565,1,1,N,86,1,12.5,4.3,5.2,5,1,91
OKW430F57408206O03627,4,1917,1,50,1,1,1,76,2,35.4,5.2,6.1,4,3,94
OKW430F57408206O03627,4,1917,1,50,1,1,1,76,2,35.4,5.2,6.1,4,3,97
OKW430F57408443O07026,2,1917,2,6824,1,1,1,74,1,13.7,9.1,12.8,3,0,91
OKW430F57408658M03029,4,1917,1,565,1,1,N,86,1,12.5,4.2,5.2,3,1,94
OKW430F57408896L03029,2,1917,2,15482,1,1,1,76,3,36,12.5,16.1,6,3,91
OKW443A67800338I08627,1,1974,3,72223,1,1,1,94,3,41.5,15.8,17.1,3,0,34
OKW443A67800523X04726,4,1974,2,50,1,1,N,85,1,7.9,5.7,6.8,3,1,34
OKW443A67800577T07929,2,1974,2,12813,1,1,1,75,1,20.1,13.2,14.4,3,0,34
OKW443A67800969R04720,2,1974,2,371,1,1,3,74,1,9.4,11,12.3,3,0,34
OKW443A67801128U04223,2,1974,5,31371,1,1,1,76,1,9.1,20,25.8,3,0,34
OKW443A67801302R06126,4,1974,2,400,1,1,3,74,1,10.1,9.1,10.2,5,1,34
OKW443A67801501L04423,2,1974,2,6235,1,1,1,75,2,68.9,8.5,12.3,3,0,34
OKW443A67801881P01823,2,1974,2,3310,1,1,1,94,3,57.6,13.5,14.7,3,1,34
OKW443A67802255G09725,2,1974,2,3159,3,2,1,88,4,256.6,8.5,11,4,1,34
OKW443A67802321V03526,4,1974,2,350,1,1,3,74,3,57.6,8,10.1,4,1,34
OKW443A67804055Y00221,4,1974,2,50,1,1,3,74,1,9.4,7.8,8,4,0,34
OKW443A67804195F04826,1,1974,3,72223,1,2,1,75,3,96.3,15.6,16.8,4,1,34
OKW443A67804195F04826,1,1974,3,73949,1,2,1,75,3,96.3,15.6,16.8,4,1,36
OKW443A67806407U06225,4,1974,2,100,1,1,3,74,1,21.6,7.6,8.8,5,0,42
OKW443A67806564K02928,2,1974,2,105,1,1,N,79,1,7.3,11,11.7,2,0,34
OKW443A67807085N02429,2,1974,4,22318,1,2,1,93,3,823.3,11.6,26,3,0,43
OKW443A67807887E04922,2,1974,2,7820,1,1,3,74,1,19.2,14.6,15.7,3,0,34
OKW443A67808161T00120,1,1974,3,66982,1,1,1,75,1,33.5,15.8,17.1,3,0,34
OKW443A67808161T00120,1,1974,3,51558,1,1,1,75,1,33.5,15.8,17.1,3,0,36
OKW443A67808631Y09328,1,1974,2,27693,1,2,1,75,3,65.8,12.2,13.4,3,1,43
OKW443A67808722A07820,4,1974,2,50,1,1,1,79,1,7.9,5.8,6.9,2,0,34
OKW443A67809217W01525,2,1974,2,7106,3,1,3,74,6,144.5,13.4,16.3,5,0,42
OKW443A67809330S06021,2,1974,2,1146,1,1,3,74,1,31.1,13.5,14.5,3,0,34
OKW443A67809491E07624,4,1974,2,104,1,2,1,75,1,7.6,7,7,3,3,34
OKW443A67809540L01322,2,1974,2,3280,1,1,3,74,1,21.9,11.6,12.7,5,1,42
OKW443A67809963Y05525,4,1974,2,150,1,1,1,74,1,21.9,8.5,9.6,3,0,34
OKW460E67800200D01824,4,1908,2,1000,3,2,3,75,2,7.3,7,7.6,6,3,103
OKW460E67800200D01824,4,1908,2,1000,3,2,3,75,2,7.3,7,7.6,6,3,106
OKW460E67800200D01824,4,1908,2,1000,3,2,3,75,2,7.3,7,7.6,6,3,108
OKW460E67800200D01824,4,1908,2,1000,3,2,3,75,2,7.3,7,7.6,6,3,109
OKW460E67800830I03720,2,1908,4,9158,1,1,1,99,1,14,21.9,23,4,0,103
OKW460E67800830I03720,2,1908,4,12385,1,1,1,99,1,14,21.9,23,4,0,105
OKW460E67800963U00927,2,1908,2,523,1,1,1,75,1,8.8,6,6.8,3,1,100
OKW460E67801020J06423,2,1908,2,589,1,2,1,75,1,12.2,6.2,7.2,3,3,100
OKW460E67801354D06226,2,1908,1,17,1,3,1,86,1,9.8,4,4.9,3,3,103
OKW460E67801354D06226,2,1908,1,85,1,3,1,86,1,9.8,4,4.9,3,3,106
OKW460E67801528Z05526,2,1908,2,460,1,2,2,75,1,6.4,7.6,8.1,3,1,103
OKW460E67801592R06520,2,1908,3,26265,1,1,N,86,1,21.3,18.3,29.4,3,0,100
OKW460E67802198R04725,4,1908,2,250,1,2,2,75,1,10.7,7.3,7.8,3,0,103
OKW460E67802198R04725,4,1908,2,250,1,2,2,75,1,10.7,7.3,7.8,3,0,105
OKW460E67802272I01122,4,1908,2,218,1,1,N,86,1,23.2,5.3,6.1,3,3,103
OKW460E67802272I01122,4,1908,2,218,1,1,N,86,1,23.2,5.3,6.1,3,3,106
OKW460E67802886W05324,2,1908,2,6704,3,1,N,88,1,9.4,7.9,13,4,3,103
OKW460E67802886W05324,2,1908,2,6140,3,1,N,88,1,9.4,7.9,13,4,3,106
OKW460E67803092F00526,2,1908,2,3135,1,1,N,79,2,8.2,0,0,4,0,103
OKW460E67803953N09226,4,1908,2,30,3,2,3,75,1,15.2,6.2,4,4,1,100
OKW460E67805451X06123,4,1908,2,667,1,1,N,86,1,18.3,5.4,6.3,4,3,100
OKW460E67805635D06527,2,1908,2,728,1,1,1,75,1,8.8,6,6.8,3,1,103
OKW460E67806198T08527,2,1908,2,11190,1,2,2,75,1,11.6,9.1,11.9,4,1,103
OKW460E67806198T08527,2,1908,2,10939,1,2,2,75,1,11.6,9.1,11.9,4,3,106
OKW460E67808452A04628,2,1908,3,11645,1,1,N,86,1,19.2,18.3,29.4,3,0,103
OKW460E67809554V04023,2,1908,4,15329,1,1,1,74,2,67.1,15.4,22.3,3,1,100
OKW460E67809576X07120,4,1908,1,150,3,2,2,89,1,38.7,4.1,4.3,4,3,103
OKW460E67809576X07120,4,1908,1,150,3,2,2,89,1,38.7,4.1,4.3,4,3,106
OKW460U84000589G07220,4,2001,2,100,1,2,1,75,1,15.8,7.1,7.4,3,1,7
OKW460U84001028R07022,2,2001,2,2210,1,2,1,75,1,30.5,11.3,12.2,2,1,7
OKW460U84001740D07322,2,2001,2,359,1,2,1,75,1,55.5,11.4,12.3,2,1,7
OKW460U84002305Z08325,2,2001,4,14916,1,1,1,94,1,14.9,20.4,24.1,2,1,7
OKW460U84002815J06924,1,2001,3,5411,1,1,1,75,1,28.7,17.6,18.5,2,1,9
OKW460U84002817T08522,2,2001,1,520,1,2,1,75,1,54.6,10,10.9,2,1,7
OKW460U84002859S08929,2,2001,3,5460,1,1,1,75,1,35.4,17.1,18,2,1,7
OKW460U84003224Y01528,2,2001,2,208,1,1,1,75,1,37.2,9,10,2,1,7
OKW460U84003232Q04224,4,2001,2,25,1,1,3,74,1,10.4,6.8,7.7,2,1,7
OKW460U84003487B05822,2,2001,2,4751,1,1,1,75,4,164.6,11.9,12.9,2,0,7
OKW460U84004261I00422,4,2001,2,200,1,1,1,94,1,16.2,7.8,8.7,2,0,7
